COMPANY,TITLE,COMPANY_URL,LOCATION,BENEFIT,JOB_URL,LISTING_DATE
Agito Software & Consulting,Software Developer,https://tr.linkedin.com/company/agito-software-&-consulting?trk=public_jobs_jserp-result_job-search-card-subtitle,Turkey,Actively Hiring,https://tr.linkedin.com/jobs/view/software-developer-at-agito-software-consulting-3528597192?refId=Fk6nUeoOhJx8iQD0%2Ff7csw%3D%3D&trackingId=FN3aUvhPkgJhQQ4duXPJfg%3D%3D&position=16&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Tat Gıda,TALENTAT INTERNSHIP PROGRAM,https://tr.linkedin.com/company/tatgida?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cekmekoy, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/talentat-internship-program-at-tat-g%C4%B1da-3594282746?refId=Fk6nUeoOhJx8iQD0%2Ff7csw%3D%3D&trackingId=2IZ%2BkcYrQbfr2%2FemmSRB3g%3D%3D&position=17&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
arabam.com,Big Data Engineer,https://tr.linkedin.com/company/arabam-com?trk=public_jobs_jserp-result_job-search-card-subtitle,Turkey,Actively Hiring,https://tr.linkedin.com/jobs/view/big-data-engineer-at-arabam-com-3428655788?refId=Fk6nUeoOhJx8iQD0%2Ff7csw%3D%3D&trackingId=xu7cMO4lzWXOxfgPQ8isUg%3D%3D&position=18&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
Turk Telekom,Teknik Ürün İş Analisti Uz./Kıd. Uz ( Katma Değerli Servisler ),https://tr.linkedin.com/company/turktelekom?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/teknik-%C3%BCr%C3%BCn-i%CC%87%C5%9F-analisti-uz-k%C4%B1d-uz-katma-de%C4%9Ferli-servisler-at-t%C3%BCrk-telekom-3594521958?refId=Fk6nUeoOhJx8iQD0%2Ff7csw%3D%3D&trackingId=6LqrTtbbjh%2FhBlSesCcyrg%3D%3D&position=19&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Turk Telekom,Asset ve Konfigürasyon Yönetimi Uzmanı/Kıdemli Uzmanı,https://tr.linkedin.com/company/turktelekom?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/asset-ve-konfig%C3%BCrasyon-y%C3%B6netimi-uzman%C4%B1-k%C4%B1demli-uzman%C4%B1-at-t%C3%BCrk-telekom-3585595251?refId=Fk6nUeoOhJx8iQD0%2Ff7csw%3D%3D&trackingId=jJdh8knFQBFordPY0mrmCQ%3D%3D&position=20&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Trendyol Group,Trendyol Go - Customer Experience Data Analytics Professionals,https://tr.linkedin.com/company/trendyolgroup?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/trendyol-go-customer-experience-data-analytics-professionals-at-trendyol-group-3596295332?refId=Fk6nUeoOhJx8iQD0%2Ff7csw%3D%3D&trackingId=6VzYRUsncZ8SO2K4BIo9Hw%3D%3D&position=21&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
Aselsan,Yazılım Mühendisi (C++),https://tr.linkedin.com/company/aselsan?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ankara, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/yaz%C4%B1l%C4%B1m-m%C3%BChendisi-c%2B%2B-at-aselsan-3592703045?refId=Fk6nUeoOhJx8iQD0%2Ff7csw%3D%3D&trackingId=%2Bg2GBrTtG2It6VP%2BRkiUag%3D%3D&position=22&pageNum=3&trk=public_jobs_jserp-result_search-card,6 days ago
IQVIA,Jr Data Quality Control,https://www.linkedin.com/company/iqvia?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/jr-data-quality-control-at-iqvia-3575113569?refId=Fk6nUeoOhJx8iQD0%2Ff7csw%3D%3D&trackingId=lENIF6HkS1Zb9V4BDx%2FpTQ%3D%3D&position=23&pageNum=3&trk=public_jobs_jserp-result_search-card,1 day ago
Togg,Test Automation Engineer,https://tr.linkedin.com/company/togg2022?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gebze, Kocaeli, Turkey",Unkown,https://tr.linkedin.com/jobs/view/test-automation-engineer-at-togg-3601857047?refId=Fk6nUeoOhJx8iQD0%2Ff7csw%3D%3D&trackingId=pbRvIXF3ElaC8%2FaS9qGT1A%3D%3D&position=24&pageNum=3&trk=public_jobs_jserp-result_search-card,Unknown
Nestlé,Project SHE Engineer (Balıkesir),https://ch.linkedin.com/company/nestle-s-a-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Balıkesir, Turkey",Unkown,https://tr.linkedin.com/jobs/view/project-she-engineer-bal%C4%B1kesir-at-nestl%C3%A9-3568087992?refId=Fk6nUeoOhJx8iQD0%2Ff7csw%3D%3D&trackingId=6ga9AkRrpKRQ1Bz9opo9tg%3D%3D&position=25&pageNum=3&trk=public_jobs_jserp-result_search-card,Unknown
Sanofi,LEAP – Sanofi Türkiye Internship Experience (Istanbul),https://fr.linkedin.com/company/sanofi?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/leap-%E2%80%93-sanofi-t%C3%BCrkiye-internship-experience-istanbul-at-sanofi-3602824917?refId=5X599k%2BX5Hpxl%2F8TnPNBhw%3D%3D&trackingId=AcmyyM3xcU3DqRe%2BKe5W6A%3D%3D&position=1&pageNum=3&trk=public_jobs_jserp-result_search-card,5 days ago
Sabanci University,Research Data Analytics Specialist,https://tr.linkedin.com/company/sabanci-university?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/research-data-analytics-specialist-at-sabanc%C4%B1-%C3%BCniversitesi-3594247927?refId=5X599k%2BX5Hpxl%2F8TnPNBhw%3D%3D&trackingId=GTKl7hMHYa%2BQvioeiOAMfg%3D%3D&position=2&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Exeltis,Uzun Dönem Stajyer (Etkinlik Birimi),https://es.linkedin.com/company/exeltis?trk=public_jobs_jserp-result_job-search-card-subtitle,"Besiktas, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/uzun-d%C3%B6nem-stajyer-etkinlik-birimi-at-exeltis-3596657767?refId=5X599k%2BX5Hpxl%2F8TnPNBhw%3D%3D&trackingId=JqTFL2JQxLWGBlfT9vvcjg%3D%3D&position=3&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Cobblestone Energy,"JUNIOR DATA SCIENTIST - Dubai, UAE",https://ae.linkedin.com/company/cobblestone-energy?trk=public_jobs_jserp-result_job-search-card-subtitle,"İzmir, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/junior-data-scientist-dubai-uae-at-cobblestone-energy-3580816033?refId=5X599k%2BX5Hpxl%2F8TnPNBhw%3D%3D&trackingId=mGPNonhfUBZ3MJ33z5N0Mw%3D%3D&position=4&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
Akbank,Analitik Yöneticisi,https://tr.linkedin.com/company/akbank?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/analitik-y%C3%B6neticisi-at-akbank-3208232542?refId=5X599k%2BX5Hpxl%2F8TnPNBhw%3D%3D&trackingId=Vj86h36nZm1aEmeyvF%2FZXw%3D%3D&position=5&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Unilever,dCommerce Data & Analytics Specialist (B&W),https://uk.linkedin.com/company/unilever?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/dcommerce-data-analytics-specialist-b-w-at-unilever-3602729236?refId=5X599k%2BX5Hpxl%2F8TnPNBhw%3D%3D&trackingId=rlVtbFf7HJO2Nvdlb9koYQ%3D%3D&position=6&pageNum=3&trk=public_jobs_jserp-result_search-card,3 days ago
Preon,Sunucu Geliştirici,https://tr.linkedin.com/company/preontech?trk=public_jobs_jserp-result_job-search-card-subtitle,Turkey,Actively Hiring,https://tr.linkedin.com/jobs/view/sunucu-geli%C5%9Ftirici-at-preon-3600767973?refId=5X599k%2BX5Hpxl%2F8TnPNBhw%3D%3D&trackingId=lzYTEjHBS1X6ItxbMou7qA%3D%3D&position=7&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Mars Logistics,İş Analisti- Yazılım Geliştirme,https://tr.linkedin.com/company/marslogistics?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/i%CC%87%C5%9F-analisti-yaz%C4%B1l%C4%B1m-geli%C5%9Ftirme-at-mars-logistics-3388025829?refId=5X599k%2BX5Hpxl%2F8TnPNBhw%3D%3D&trackingId=m%2BX4rRC6899fBQGrark8yA%3D%3D&position=8&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
Arçelik Global,Engineer - R&D,https://tr.linkedin.com/company/arcelikglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/engineer-r-d-at-ar%C3%A7elik-global-3585514713?refId=5X599k%2BX5Hpxl%2F8TnPNBhw%3D%3D&trackingId=5TEG1u9yx0uaAyKhYBd3vA%3D%3D&position=9&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Pier Enerji Ve Sanayi Ltd. Şti.,Python Developer,https://tr.linkedin.com/company/pierenerji?trk=public_jobs_jserp-result_job-search-card-subtitle,"Atasehir, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/python-developer-at-pier-enerji-ve-sanayi-ltd-%C5%9Fti-3597224841?refId=5X599k%2BX5Hpxl%2F8TnPNBhw%3D%3D&trackingId=wKjr8PM6Hcl7ltrUNARM%2FQ%3D%3D&position=10&pageNum=3&trk=public_jobs_jserp-result_search-card,4 weeks ago
Yapı Kredi Teknoloji,Business Analyst 'Core Banking Application Development',https://www.linkedin.com/company/yapi-kredi-teknoloji?trk=public_jobs_jserp-result_job-search-card-subtitle,"Kocaeli, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/business-analyst-core-banking-application-development-at-yap%C4%B1-kredi-teknoloji-3569084511?refId=5X599k%2BX5Hpxl%2F8TnPNBhw%3D%3D&trackingId=mxd0roGvg0VSmrBccgeRqw%3D%3D&position=11&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Turkish Aerospace,Yapısal Analiz Mühendisi - İstanbul,https://tr.linkedin.com/company/turkishaerospace?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/yap%C4%B1sal-analiz-m%C3%BChendisi-i%CC%87stanbul-at-t%C3%BCrk-havac%C4%B1l%C4%B1k-ve-uzay-sanayii-3592793329?refId=5X599k%2BX5Hpxl%2F8TnPNBhw%3D%3D&trackingId=k9HqPVfYO2BZ%2FltmGxeHtQ%3D%3D&position=12&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
DenizBank,Data Scientist,https://tr.linkedin.com/company/denizbank?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/data-scientist-at-denizbank-3453167642?refId=5X599k%2BX5Hpxl%2F8TnPNBhw%3D%3D&trackingId=jyGlFU1QR7O2asc7KLKLjA%3D%3D&position=13&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
Toyota Motor Manufacturing Türkiye,Summer Intern,https://tr.linkedin.com/company/toyota-otomotiv-sanayi-turkiye?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sakarya, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/summer-intern-at-toyota-otomotiv-sanayi-t%C3%BCrkiye-a-%C5%9F-tmmt-3555366822?refId=5X599k%2BX5Hpxl%2F8TnPNBhw%3D%3D&trackingId=xIVjPZTHkd%2Fx9Ssr4mIN2g%3D%3D&position=14&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Agito Software & Consulting,Software Developer,https://tr.linkedin.com/company/agito-software-&-consulting?trk=public_jobs_jserp-result_job-search-card-subtitle,Turkey,Actively Hiring,https://tr.linkedin.com/jobs/view/software-developer-at-agito-software-consulting-3528597192?refId=5X599k%2BX5Hpxl%2F8TnPNBhw%3D%3D&trackingId=3wU6ziCZdq06IzT5XzMf1Q%3D%3D&position=15&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Tat Gıda,TALENTAT INTERNSHIP PROGRAM,https://tr.linkedin.com/company/tatgida?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cekmekoy, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/talentat-internship-program-at-tat-g%C4%B1da-3594282746?refId=5X599k%2BX5Hpxl%2F8TnPNBhw%3D%3D&trackingId=8z7I4BSczfQhNMIRQEoolg%3D%3D&position=16&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
arabam.com,Big Data Engineer,https://tr.linkedin.com/company/arabam-com?trk=public_jobs_jserp-result_job-search-card-subtitle,Turkey,Actively Hiring,https://tr.linkedin.com/jobs/view/big-data-engineer-at-arabam-com-3428655788?refId=5X599k%2BX5Hpxl%2F8TnPNBhw%3D%3D&trackingId=nyrXvjfwKNn7zIFikB4K4A%3D%3D&position=17&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
Turk Telekom,Teknik Ürün İş Analisti Uz./Kıd. Uz ( Katma Değerli Servisler ),https://tr.linkedin.com/company/turktelekom?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/teknik-%C3%BCr%C3%BCn-i%CC%87%C5%9F-analisti-uz-k%C4%B1d-uz-katma-de%C4%9Ferli-servisler-at-t%C3%BCrk-telekom-3594521958?refId=5X599k%2BX5Hpxl%2F8TnPNBhw%3D%3D&trackingId=WMtN%2FDmnGwuR0DC2TVbwzw%3D%3D&position=18&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Turk Telekom,Asset ve Konfigürasyon Yönetimi Uzmanı/Kıdemli Uzmanı,https://tr.linkedin.com/company/turktelekom?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/asset-ve-konfig%C3%BCrasyon-y%C3%B6netimi-uzman%C4%B1-k%C4%B1demli-uzman%C4%B1-at-t%C3%BCrk-telekom-3585595251?refId=5X599k%2BX5Hpxl%2F8TnPNBhw%3D%3D&trackingId=ZdbvaqarKLs%2F9P0G8SPLKQ%3D%3D&position=19&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Trendyol Group,Trendyol Go - Customer Experience Data Analytics Professionals,https://tr.linkedin.com/company/trendyolgroup?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/trendyol-go-customer-experience-data-analytics-professionals-at-trendyol-group-3596295332?refId=5X599k%2BX5Hpxl%2F8TnPNBhw%3D%3D&trackingId=e%2BqsaQ0zNY0Tl2e5UXYKhA%3D%3D&position=20&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
Aselsan,Yazılım Mühendisi (C++),https://tr.linkedin.com/company/aselsan?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ankara, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/yaz%C4%B1l%C4%B1m-m%C3%BChendisi-c%2B%2B-at-aselsan-3592703045?refId=5X599k%2BX5Hpxl%2F8TnPNBhw%3D%3D&trackingId=w4rD%2Fb9%2Bc4zoRXuLCHCdew%3D%3D&position=21&pageNum=3&trk=public_jobs_jserp-result_search-card,6 days ago
IQVIA,Jr Data Quality Control,https://www.linkedin.com/company/iqvia?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/jr-data-quality-control-at-iqvia-3575113569?refId=5X599k%2BX5Hpxl%2F8TnPNBhw%3D%3D&trackingId=rJUVYdvAiKjQ9CzYhr675g%3D%3D&position=22&pageNum=3&trk=public_jobs_jserp-result_search-card,1 day ago
Togg,Test Automation Engineer,https://tr.linkedin.com/company/togg2022?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gebze, Kocaeli, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/test-automation-engineer-at-togg-3601857047?refId=5X599k%2BX5Hpxl%2F8TnPNBhw%3D%3D&trackingId=Ld9MNLK4g5PPfaBrFIxzPA%3D%3D&position=23&pageNum=3&trk=public_jobs_jserp-result_search-card,3 days ago
Nestlé,Project SHE Engineer (Balıkesir),https://ch.linkedin.com/company/nestle-s-a-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Balıkesir, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/project-she-engineer-bal%C4%B1kesir-at-nestl%C3%A9-3568087992?refId=5X599k%2BX5Hpxl%2F8TnPNBhw%3D%3D&trackingId=aCobRnXvJpGOIFtyYVzBvA%3D%3D&position=24&pageNum=3&trk=public_jobs_jserp-result_search-card,Unknown
UTM Automation Systems,Otomasyon Mühendisi,https://tr.linkedin.com/company/utm-automation-systems?trk=public_jobs_jserp-result_job-search-card-subtitle,"İzmit, Kocaeli, Turkey",Unkown,https://tr.linkedin.com/jobs/view/otomasyon-m%C3%BChendisi-at-utm-automation-systems-3603197442?refId=5X599k%2BX5Hpxl%2F8TnPNBhw%3D%3D&trackingId=8ocw6o3M9dh%2F1d5EZ81Qkg%3D%3D&position=25&pageNum=3&trk=public_jobs_jserp-result_search-card,Unknown
Sabanci University,Research Data Analytics Specialist,https://tr.linkedin.com/company/sabanci-university?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/research-data-analytics-specialist-at-sabanc%C4%B1-%C3%BCniversitesi-3594247927?refId=nd9gYZzrc9wmWQiows0g0g%3D%3D&trackingId=bXjHyaodyAZ2BDe7g3cRtQ%3D%3D&position=1&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Exeltis,Uzun Dönem Stajyer (Etkinlik Birimi),https://es.linkedin.com/company/exeltis?trk=public_jobs_jserp-result_job-search-card-subtitle,"Besiktas, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/uzun-d%C3%B6nem-stajyer-etkinlik-birimi-at-exeltis-3596657767?refId=nd9gYZzrc9wmWQiows0g0g%3D%3D&trackingId=LQ3Yep%2BO6nUsg1UDeCmBCg%3D%3D&position=2&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Cobblestone Energy,"JUNIOR DATA SCIENTIST - Dubai, UAE",https://ae.linkedin.com/company/cobblestone-energy?trk=public_jobs_jserp-result_job-search-card-subtitle,"İzmir, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/junior-data-scientist-dubai-uae-at-cobblestone-energy-3580816033?refId=nd9gYZzrc9wmWQiows0g0g%3D%3D&trackingId=QdSW0oF6cNcphj9ZMnk26w%3D%3D&position=3&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
Akbank,Analitik Yöneticisi,https://tr.linkedin.com/company/akbank?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/analitik-y%C3%B6neticisi-at-akbank-3208232542?refId=nd9gYZzrc9wmWQiows0g0g%3D%3D&trackingId=sGQNEicAHu5jUw5W7rL2qA%3D%3D&position=4&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Unilever,dCommerce Data & Analytics Specialist (B&W),https://uk.linkedin.com/company/unilever?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/dcommerce-data-analytics-specialist-b-w-at-unilever-3602729236?refId=nd9gYZzrc9wmWQiows0g0g%3D%3D&trackingId=%2Fe9env1sjL5JlpSq3G63WA%3D%3D&position=5&pageNum=3&trk=public_jobs_jserp-result_search-card,3 days ago
Preon,Sunucu Geliştirici,https://tr.linkedin.com/company/preontech?trk=public_jobs_jserp-result_job-search-card-subtitle,Turkey,Actively Hiring,https://tr.linkedin.com/jobs/view/sunucu-geli%C5%9Ftirici-at-preon-3600767973?refId=nd9gYZzrc9wmWQiows0g0g%3D%3D&trackingId=GLcFLOaJLtYurbd0SqAlSQ%3D%3D&position=6&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Mars Logistics,İş Analisti- Yazılım Geliştirme,https://tr.linkedin.com/company/marslogistics?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/i%CC%87%C5%9F-analisti-yaz%C4%B1l%C4%B1m-geli%C5%9Ftirme-at-mars-logistics-3388025829?refId=nd9gYZzrc9wmWQiows0g0g%3D%3D&trackingId=uoIrKNp%2F2u0SFfFYfOJrMg%3D%3D&position=7&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
Arçelik Global,Engineer - R&D,https://tr.linkedin.com/company/arcelikglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/engineer-r-d-at-ar%C3%A7elik-global-3585514713?refId=nd9gYZzrc9wmWQiows0g0g%3D%3D&trackingId=85dsIxM2uXD6Ktw8rWR2dw%3D%3D&position=8&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Pier Enerji Ve Sanayi Ltd. Şti.,Python Developer,https://tr.linkedin.com/company/pierenerji?trk=public_jobs_jserp-result_job-search-card-subtitle,"Atasehir, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/python-developer-at-pier-enerji-ve-sanayi-ltd-%C5%9Fti-3597224841?refId=nd9gYZzrc9wmWQiows0g0g%3D%3D&trackingId=%2FS3l0ze4FeSkexb35OWj1Q%3D%3D&position=9&pageNum=3&trk=public_jobs_jserp-result_search-card,4 weeks ago
Yapı Kredi Teknoloji,Business Analyst 'Core Banking Application Development',https://www.linkedin.com/company/yapi-kredi-teknoloji?trk=public_jobs_jserp-result_job-search-card-subtitle,"Kocaeli, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/business-analyst-core-banking-application-development-at-yap%C4%B1-kredi-teknoloji-3569084511?refId=nd9gYZzrc9wmWQiows0g0g%3D%3D&trackingId=%2FTf%2BNbLZaPZVNqPxammUZA%3D%3D&position=10&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Turkish Aerospace,Yapısal Analiz Mühendisi - İstanbul,https://tr.linkedin.com/company/turkishaerospace?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/yap%C4%B1sal-analiz-m%C3%BChendisi-i%CC%87stanbul-at-t%C3%BCrk-havac%C4%B1l%C4%B1k-ve-uzay-sanayii-3592793329?refId=nd9gYZzrc9wmWQiows0g0g%3D%3D&trackingId=TOEMLGLWmwHhTvkkGpMU3Q%3D%3D&position=11&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
DenizBank,Data Scientist,https://tr.linkedin.com/company/denizbank?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/data-scientist-at-denizbank-3453167642?refId=nd9gYZzrc9wmWQiows0g0g%3D%3D&trackingId=g0UAfBwFjTw6xK4ykYP5EA%3D%3D&position=12&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
Toyota Motor Manufacturing Türkiye,Summer Intern,https://tr.linkedin.com/company/toyota-otomotiv-sanayi-turkiye?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sakarya, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/summer-intern-at-toyota-otomotiv-sanayi-t%C3%BCrkiye-a-%C5%9F-tmmt-3555366822?refId=nd9gYZzrc9wmWQiows0g0g%3D%3D&trackingId=QZD%2FO7QS2roK7Ic5WkZcLw%3D%3D&position=13&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Agito Software & Consulting,Software Developer,https://tr.linkedin.com/company/agito-software-&-consulting?trk=public_jobs_jserp-result_job-search-card-subtitle,Turkey,Actively Hiring,https://tr.linkedin.com/jobs/view/software-developer-at-agito-software-consulting-3528597192?refId=nd9gYZzrc9wmWQiows0g0g%3D%3D&trackingId=DbuQ96CtMIgymIe2ZAC3Vg%3D%3D&position=14&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Tat Gıda,TALENTAT INTERNSHIP PROGRAM,https://tr.linkedin.com/company/tatgida?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cekmekoy, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/talentat-internship-program-at-tat-g%C4%B1da-3594282746?refId=nd9gYZzrc9wmWQiows0g0g%3D%3D&trackingId=SKAAIjga7QMcPd29xKoQUw%3D%3D&position=15&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
arabam.com,Big Data Engineer,https://tr.linkedin.com/company/arabam-com?trk=public_jobs_jserp-result_job-search-card-subtitle,Turkey,Actively Hiring,https://tr.linkedin.com/jobs/view/big-data-engineer-at-arabam-com-3428655788?refId=nd9gYZzrc9wmWQiows0g0g%3D%3D&trackingId=uab%2FDm3YDHAwm7LLEb2VpQ%3D%3D&position=16&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
Turk Telekom,Teknik Ürün İş Analisti Uz./Kıd. Uz ( Katma Değerli Servisler ),https://tr.linkedin.com/company/turktelekom?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/teknik-%C3%BCr%C3%BCn-i%CC%87%C5%9F-analisti-uz-k%C4%B1d-uz-katma-de%C4%9Ferli-servisler-at-t%C3%BCrk-telekom-3594521958?refId=nd9gYZzrc9wmWQiows0g0g%3D%3D&trackingId=HjiknHMIIK1XmXQLjfLJ1Q%3D%3D&position=17&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Turk Telekom,Asset ve Konfigürasyon Yönetimi Uzmanı/Kıdemli Uzmanı,https://tr.linkedin.com/company/turktelekom?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/asset-ve-konfig%C3%BCrasyon-y%C3%B6netimi-uzman%C4%B1-k%C4%B1demli-uzman%C4%B1-at-t%C3%BCrk-telekom-3585595251?refId=nd9gYZzrc9wmWQiows0g0g%3D%3D&trackingId=sZqhh%2BDBqdEKwiCCmOTD6w%3D%3D&position=18&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
